"acres"|"acquisitioncost"|"areaname"|"agency"
70.3922017357049|479000|"Wahkiakum"|"PARKS"
41.2327163357388|0|"Walla Walla"|"PARKS"
614.060030913497|1345122|"Whatcom"|"PARKS"
456.380047459225|0|"Whitman"|"PARKS"
16054.3579231076|18318639|"Yakima"|"PARKS"
10500.3281508724|614300|"Adams"|"REVENUE"
2445.75193927957|288250|"Asotin"|"REVENUE"
9451.24086569507|19726587.62|"Benton"|"REVENUE"
6594.90897639729|0|"Chelan"|"REVENUE"
33545.0693832233|25904921|"Clallam"|"REVENUE"
10822.160380085|1345000|"Clark"|"REVENUE"
1865.71250693601|425000|"Columbia"|"REVENUE"
16710.4364274477|107500|"Cowlitz"|"REVENUE"
20644.9570971876|0|"Douglas"|"REVENUE"
6174.4779528228|4622170|"Ferry"|"REVENUE"
6034.40148963063|17287972|"Franklin"|"REVENUE"
2187.09787967693|600000|"Garfield"|"REVENUE"
19294.6751249372|7750000|"Grant"|"REVENUE"
16326.0727393205|35741850|"Grays Harbor"|"REVENUE"
69.6574731025309|0|"Island"|"REVENUE"
